Record_ID,Timestamp,Flight_ID,Cargo_Volume,Cargo_Type,Shipment_Priority,Arrival_Departure,Terminal_ID,Gate_Assigned,Handling_Time,Waiting_Time,Workforce_Assigned,Equipment_Used,Equipment_Type,Facility_Utilization,Storage_Occupancy,Queue_Length,Flight_Delay,Peak_Hour_Indicator,Weather_Condition,Operational_Cost,Energy_Consumption,Throughput_Rate,Bottleneck_Flag,Demand_Forecast,Real_Time_Load,Allocation_Strategy,Allocation_Efficiency_Class
4428,2024-09-27 10:39:00,FL7157,16.15,Perishable,Low,Departure,T3,18,69.23,69.68,5,11,Loader,94.69,88.06,35,87.8,0,Clear,4176.31,283.18,115.01,1,62.03,68.35,Optimized,Moderate Efficiency
4429,2024-03-06 03:46:00,FL3592,25.59,Perishable,Medium,Departure,T3,31,80.72,102.95,14,4,Loader,54.7,65.28,22,36.55,0,Clear,2257.38,733.6,25.15,0,99.41,20.95,Adaptive,Low Efficiency
4430,2024-06-30 02:44:00,FL7541,96.71,General,Low,Departure,T3,6,147.49,32.79,49,3,Loader,90.0,65.21,39,88.2,0,Rain,1010.74,1209.83,52.52,0,37.93,27.3,Baseline,Low Efficiency
4431,2024-04-24 19:58:00,FL2195,82.92,Express,High,Departure,T3,34,50.6,9.61,16,1,Crane,79.72,59.96,55,22.13,1,Storm,2131.3,801.11,34.07,0,99.25,68.67,Baseline,Low Efficiency
4432,2024-12-30 00:43:00,FL4654,67.9,Hazardous,Medium,Arrival,T2,44,136.06,25.93,8,10,Loader,73.57,77.66,7,85.91,1,Fog,777.3,1411.55,45.62,0,138.84,31.18,Optimized,Low Efficiency
4433,2024-03-07 13:21:00,FL7360,59.64,Hazardous,Low,Departure,T2,44,98.6,44.49,11,14,Conveyor,92.15,42.3,62,77.8,1,Storm,3466.89,1357.71,66.16,0,141.17,36.6,Optimized,Low Efficiency
4434,2024-09-03 10:21:00,FL8573,111.08,General,Low,Arrival,T3,27,179.95,25.66,14,11,Conveyor,98.15,96.05,39,17.92,0,Fog,3637.27,762.55,103.0,0,92.11,61.62,Optimized,Low Efficiency
4435,2024-02-13 17:29:00,FL2531,13.36,General,Medium,Departure,T4,36,144.25,14.6,26,13,Loader,99.83,37.32,20,31.49,1,Rain,1707.47,216.14,53.95,0,133.14,83.36,Adaptive,Low Efficiency
4436,2024-02-13 12:38:00,FL6716,37.27,General,Low,Arrival,T2,48,175.03,56.21,29,7,Loader,81.0,79.72,56,63.71,0,Clear,3432.17,1086.23,71.37,1,64.22,88.05,Baseline,Low Efficiency
4437,2024-09-15 21:07:00,FL8632,45.24,Express,High,Departure,T2,42,74.78,82.85,33,8,Forklift,60.35,79.3,96,17.25,0,Rain,763.3,598.93,99.35,0,133.98,78.53,Optimized,Low Efficiency
4438,2024-04-22 01:55:00,FL8675,94.98,Hazardous,Medium,Departure,T3,25,39.69,91.43,43,2,Crane,92.48,37.98,66,53.16,1,Storm,641.9,1200.02,112.09,0,56.78,20.21,Baseline,Moderate Efficiency
4439,2024-03-19 04:48:00,FL9767,119.14,Hazardous,Low,Arrival,T4,10,100.94,50.85,19,8,Forklift,79.26,99.51,15,48.13,1,Storm,2336.04,532.42,48.46,1,108.44,21.18,Adaptive,Low Efficiency
4440,2024-04-01 14:59:00,FL8616,32.68,Hazardous,Medium,Arrival,T3,39,39.88,59.98,23,12,Conveyor,59.4,32.4,74,26.27,0,Fog,2679.99,562.87,29.58,0,138.65,38.8,Adaptive,Low Efficiency
4441,2024-12-21 05:40:00,FL2787,105.55,General,Low,Arrival,T4,46,98.79,91.88,43,9,Crane,95.94,55.53,21,27.05,1,Clear,583.75,859.25,74.04,1,89.1,132.64,Optimized,Low Efficiency
4442,2024-06-18 10:17:00,FL2406,100.52,Hazardous,Low,Arrival,T4,39,63.19,45.56,22,7,Conveyor,84.86,59.73,79,46.47,1,Storm,3154.62,134.86,108.54,0,48.44,25.62,Baseline,Moderate Efficiency
4443,2024-08-18 15:25:00,FL3953,30.84,Perishable,Low,Departure,T1,12,98.57,95.25,46,11,Crane,67.17,86.2,34,26.99,1,Rain,4247.4,337.52,37.33,0,107.71,111.1,Optimized,Low Efficiency
4444,2024-09-09 21:49:00,FL2775,50.92,General,Critical,Departure,T2,11,171.94,116.25,7,1,Crane,67.27,32.09,35,16.22,1,Rain,2347.3,1291.98,64.94,1,25.79,124.71,Baseline,Low Efficiency
4445,2024-11-15 11:10:00,FL7503,52.11,Hazardous,Critical,Departure,T3,49,66.25,106.26,10,4,Crane,99.76,68.99,5,69.6,0,Fog,3861.73,1439.2,63.46,0,58.41,24.69,Baseline,Low Efficiency
4446,2024-05-20 12:18:00,FL8096,117.5,Express,High,Departure,T2,43,178.95,57.16,26,7,Conveyor,62.42,44.28,56,52.36,1,Fog,1180.06,368.92,111.98,0,135.42,93.54,Optimized,Low Efficiency
4447,2024-01-16 13:10:00,FL4268,25.8,General,Medium,Departure,T2,3,56.69,71.64,45,6,Loader,45.64,70.08,83,39.39,1,Clear,2883.13,1181.45,60.24,1,113.18,117.67,Adaptive,Low Efficiency
4448,2024-10-02 01:59:00,FL7578,96.9,Perishable,Low,Arrival,T4,22,53.3,87.39,35,11,Conveyor,72.31,75.24,7,16.31,1,Fog,4051.2,256.61,68.99,0,17.65,122.45,Baseline,Low Efficiency
4449,2024-09-17 19:25:00,FL6385,43.43,Perishable,Medium,Arrival,T2,4,107.17,45.17,25,14,Crane,93.09,32.39,53,53.49,0,Rain,3569.18,761.77,25.21,0,90.33,14.06,Baseline,Low Efficiency
4450,2024-04-08 02:36:00,FL2056,89.05,Express,High,Departure,T1,8,154.73,96.91,12,8,Conveyor,75.07,34.72,44,56.57,0,Fog,4008.43,811.86,60.41,0,44.75,84.93,Optimized,Low Efficiency
4451,2024-07-01 13:14:00,FL6198,53.3,Express,Critical,Arrival,T3,14,139.92,55.25,5,6,Conveyor,87.59,35.97,58,43.18,1,Rain,3745.11,889.22,47.6,1,11.89,36.09,Baseline,Low Efficiency
4452,2024-01-29 18:06:00,FL6610,71.51,General,Low,Departure,T2,20,135.77,102.39,7,10,Forklift,43.29,89.66,42,33.55,1,Storm,1044.63,606.01,34.38,0,47.43,134.5,Optimized,Low Efficiency
4453,2024-12-19 09:16:00,FL8967,100.75,General,Low,Departure,T3,24,65.22,34.29,33,6,Crane,80.4,94.87,18,78.05,0,Fog,962.01,1298.57,65.95,1,118.36,75.08,Optimized,Low Efficiency
4454,2024-11-14 13:52:00,FL4483,97.48,Perishable,High,Arrival,T2,14,23.6,6.31,10,10,Conveyor,44.75,60.64,6,63.43,1,Clear,4889.94,524.84,94.8,0,66.33,68.2,Adaptive,Moderate Efficiency
4455,2024-08-02 14:30:00,FL8802,104.64,Express,High,Departure,T3,28,45.88,77.76,37,6,Crane,73.38,91.24,4,32.06,0,Clear,2670.38,779.32,29.44,0,47.22,38.95,Optimized,Low Efficiency
4456,2024-12-22 20:58:00,FL2873,11.86,General,High,Arrival,T3,16,75.92,56.97,22,7,Conveyor,69.87,63.33,69,53.38,0,Clear,3795.78,371.37,25.57,0,149.85,37.47,Adaptive,Low Efficiency
4457,2024-05-18 04:34:00,FL5560,84.59,Perishable,High,Departure,T3,32,175.47,11.88,46,5,Forklift,96.74,58.08,14,21.04,0,Fog,3566.91,901.99,23.67,0,90.77,148.77,Baseline,Low Efficiency
4458,2024-05-15 21:32:00,FL8447,21.1,Express,Critical,Arrival,T2,47,167.16,61.08,5,12,Conveyor,47.95,67.19,41,1.03,0,Storm,699.32,376.04,93.94,0,41.07,19.47,Optimized,Low Efficiency
4459,2024-09-10 03:52:00,FL1627,52.82,Perishable,Medium,Departure,T1,12,52.1,24.39,26,11,Loader,40.57,85.31,47,78.2,0,Storm,2734.91,438.11,96.69,0,38.41,15.89,Optimized,Low Efficiency
4460,2024-08-23 16:43:00,FL9930,68.09,Hazardous,Critical,Departure,T3,16,136.1,77.42,35,9,Crane,48.24,45.66,97,73.7,1,Clear,2846.17,712.31,107.76,0,24.46,47.23,Baseline,Low Efficiency
4461,2024-12-07 01:47:00,FL3551,51.32,Express,Critical,Arrival,T4,19,112.64,56.18,27,7,Forklift,50.24,51.12,53,57.55,1,Storm,4138.66,488.86,116.05,0,95.64,61.31,Baseline,Low Efficiency
4462,2024-07-19 11:38:00,FL8699,64.76,General,High,Departure,T4,5,27.97,24.68,12,1,Conveyor,55.05,89.42,21,73.02,0,Rain,4829.81,156.18,51.52,1,133.1,64.35,Baseline,Low Efficiency
4463,2024-04-26 18:12:00,FL3384,119.6,General,Medium,Departure,T4,12,79.47,52.37,33,11,Forklift,88.91,94.12,13,70.27,0,Fog,1802.44,1215.0,47.45,1,130.39,36.85,Baseline,Low Efficiency
4464,2024-02-20 03:42:00,FL4497,20.55,Hazardous,Low,Arrival,T1,29,97.77,31.76,48,12,Conveyor,62.61,38.61,66,77.42,1,Storm,764.83,1248.2,119.06,0,141.59,141.47,Optimized,Moderate Efficiency
4465,2024-04-22 21:15:00,FL6245,82.68,Express,Medium,Arrival,T3,5,126.81,80.11,23,12,Crane,90.45,79.35,15,80.27,0,Storm,2638.87,1361.0,25.64,0,13.23,136.3,Adaptive,Low Efficiency
4466,2024-11-23 05:33:00,FL1513,50.54,Perishable,Medium,Arrival,T1,42,67.18,38.94,20,14,Conveyor,56.32,30.67,80,73.69,0,Storm,634.31,1471.84,14.59,0,88.58,79.62,Adaptive,Low Efficiency
4467,2024-08-03 07:15:00,FL7230,20.3,General,Critical,Departure,T3,17,169.41,99.53,23,9,Forklift,91.63,47.23,99,76.66,0,Clear,2234.39,258.54,52.37,0,138.36,115.51,Adaptive,Low Efficiency
4468,2024-07-10 18:21:00,FL2022,23.25,Hazardous,Low,Arrival,T1,47,92.3,6.63,41,11,Loader,40.49,34.8,45,45.15,1,Fog,1729.67,484.31,19.69,1,136.04,41.47,Baseline,Low Efficiency
4469,2024-09-24 07:45:00,FL6922,114.17,Hazardous,Low,Arrival,T3,8,59.76,51.39,26,6,Forklift,96.07,66.08,84,63.72,1,Storm,1593.39,982.87,52.16,1,47.94,129.67,Baseline,Low Efficiency
4470,2024-11-26 15:36:00,FL8046,106.15,Express,High,Arrival,T4,40,70.63,75.96,23,11,Loader,84.76,54.04,65,29.99,1,Fog,507.25,1326.92,55.28,1,80.27,67.67,Baseline,Low Efficiency
4471,2024-01-01 12:34:00,FL8756,109.31,Express,Low,Departure,T3,40,140.3,7.6,8,8,Loader,64.76,39.63,46,77.5,0,Storm,1627.82,327.24,80.26,0,23.43,28.69,Adaptive,Low Efficiency
4472,2024-10-03 00:15:00,FL4496,119.03,General,Medium,Arrival,T1,30,122.45,29.82,9,9,Crane,74.64,30.02,3,77.27,1,Rain,1939.63,776.96,91.86,0,48.39,121.03,Baseline,Low Efficiency
4473,2024-05-15 02:26:00,FL1886,28.96,Hazardous,Medium,Departure,T3,10,138.75,42.65,9,11,Forklift,95.98,57.19,17,5.95,1,Fog,4599.66,1470.3,81.26,0,148.88,77.3,Optimized,Low Efficiency
4474,2024-01-14 15:09:00,FL4465,45.88,Perishable,High,Departure,T2,20,66.77,7.51,29,11,Conveyor,74.95,50.61,17,31.23,0,Fog,897.16,563.44,87.79,0,91.91,94.99,Adaptive,Moderate Efficiency
4475,2024-09-22 02:40:00,FL1375,81.96,Hazardous,Low,Arrival,T3,45,72.3,67.87,28,14,Loader,53.71,33.27,84,15.43,0,Fog,3951.46,787.54,50.59,1,149.83,138.33,Optimized,Low Efficiency
4476,2024-06-22 21:05:00,FL7929,60.64,Perishable,Critical,Departure,T4,16,83.48,77.55,5,2,Forklift,74.37,89.62,20,12.22,1,Rain,3761.88,1071.32,60.22,0,12.32,90.13,Baseline,Low Efficiency
4477,2024-08-21 12:32:00,FL5421,53.11,Perishable,Medium,Departure,T3,41,50.17,31.17,32,2,Crane,92.29,58.75,4,37.34,0,Clear,1968.13,690.42,88.58,0,145.99,47.27,Baseline,Moderate Efficiency
4478,2024-02-16 02:58:00,FL5129,46.15,General,Critical,Departure,T2,16,130.57,67.5,25,5,Conveyor,99.25,84.23,75,56.31,0,Storm,4581.43,1104.56,26.21,0,59.55,58.01,Baseline,Low Efficiency
4479,2024-10-09 03:53:00,FL3885,73.28,Hazardous,Medium,Departure,T2,42,72.7,119.9,23,14,Conveyor,75.04,59.54,15,30.94,0,Clear,3448.9,306.72,88.33,1,21.61,129.9,Adaptive,Low Efficiency
4480,2024-05-18 06:12:00,FL2369,71.19,Perishable,Low,Departure,T2,3,72.2,107.0,27,5,Conveyor,49.34,34.73,57,27.83,0,Fog,936.49,422.84,114.67,0,22.54,123.81,Optimized,Low Efficiency
4481,2024-12-28 07:18:00,FL3322,23.57,Express,Low,Arrival,T1,23,63.1,11.75,18,12,Forklift,86.31,57.6,45,8.5,0,Clear,1418.06,641.65,29.32,0,58.15,113.55,Optimized,Low Efficiency
4482,2024-04-22 05:38:00,FL2134,59.25,Perishable,Low,Arrival,T2,22,92.45,19.71,10,10,Forklift,99.81,92.03,27,34.46,1,Fog,2305.1,1477.47,53.39,0,76.32,28.05,Adaptive,Low Efficiency
4483,2024-07-25 04:02:00,FL5487,68.65,Express,Medium,Arrival,T1,28,143.52,61.86,36,10,Conveyor,68.42,30.54,88,42.39,0,Storm,4852.82,588.28,73.95,0,21.94,37.21,Adaptive,Low Efficiency
4484,2024-08-22 21:50:00,FL7636,70.58,Express,Low,Departure,T2,46,153.7,33.2,36,2,Crane,63.02,92.67,20,35.88,0,Clear,1689.9,1381.76,89.0,0,129.22,108.42,Optimized,Low Efficiency
4485,2024-10-25 09:51:00,FL2338,29.16,Hazardous,Medium,Arrival,T1,45,148.72,14.31,12,10,Conveyor,73.15,75.97,79,61.21,1,Storm,2426.97,1324.82,37.72,0,78.04,48.93,Adaptive,Low Efficiency
4486,2024-08-22 11:46:00,FL5887,90.36,Express,Medium,Departure,T2,36,119.39,34.27,41,4,Conveyor,49.89,99.69,6,25.93,0,Storm,3023.02,1158.13,74.3,0,61.09,109.59,Adaptive,Low Efficiency
4487,2024-03-21 10:30:00,FL8396,7.9,Perishable,Low,Departure,T2,4,64.87,12.04,26,9,Crane,98.28,94.13,18,64.44,1,Clear,2099.82,618.48,112.86,1,83.01,107.08,Adaptive,Moderate Efficiency
4488,2024-03-11 02:12:00,FL7876,45.81,Express,Low,Departure,T3,38,137.58,65.94,12,4,Crane,90.3,90.83,86,79.45,1,Rain,3654.38,562.62,49.32,0,78.26,92.41,Baseline,Low Efficiency
4489,2024-02-18 13:18:00,FL9597,94.72,Hazardous,High,Departure,T2,24,26.3,61.38,42,1,Crane,46.78,32.63,49,53.21,0,Rain,3474.01,995.57,72.6,1,24.44,148.37,Baseline,Low Efficiency
4490,2024-02-01 21:03:00,FL4507,69.85,General,Critical,Arrival,T3,19,147.7,5.73,14,5,Conveyor,96.7,49.62,85,34.98,0,Rain,771.83,425.59,78.65,1,17.02,132.42,Baseline,Low Efficiency
4491,2024-04-04 11:58:00,FL5250,35.03,Perishable,Low,Departure,T2,11,144.84,60.49,7,2,Crane,96.57,56.23,24,16.17,0,Clear,2429.36,604.72,107.6,0,105.0,26.89,Optimized,Low Efficiency
4492,2024-05-10 01:56:00,FL4015,84.92,Perishable,Low,Arrival,T2,40,127.2,64.78,17,14,Forklift,58.98,78.99,81,83.92,1,Clear,4014.87,1241.19,44.2,0,78.27,112.66,Adaptive,Low Efficiency
4493,2024-01-23 18:32:00,FL1880,70.25,Hazardous,Critical,Arrival,T3,46,35.67,74.66,43,6,Crane,77.15,75.4,11,67.67,0,Clear,3379.6,395.0,106.02,0,13.43,128.8,Baseline,Moderate Efficiency
4494,2024-05-27 03:35:00,FL2514,96.57,Hazardous,Low,Departure,T3,40,179.57,116.56,34,1,Conveyor,46.65,42.02,18,22.18,0,Clear,2570.84,1259.37,84.08,0,103.35,132.07,Optimized,Low Efficiency
4495,2024-03-18 22:55:00,FL8021,89.53,Hazardous,Critical,Arrival,T1,46,141.03,118.01,8,7,Loader,45.05,81.58,35,13.56,1,Rain,3784.41,872.82,88.86,1,108.79,82.0,Baseline,Low Efficiency
4496,2024-12-19 10:27:00,FL6603,75.16,Hazardous,Low,Arrival,T4,39,137.57,65.6,49,7,Loader,70.11,40.89,55,4.44,0,Rain,3517.2,816.19,17.29,0,145.8,130.07,Optimized,Low Efficiency
4497,2024-05-19 12:44:00,FL5864,61.14,Perishable,Critical,Arrival,T3,18,30.24,102.2,10,4,Forklift,42.98,61.95,95,17.15,0,Clear,4269.24,959.07,49.22,0,98.2,129.61,Adaptive,Low Efficiency
4498,2024-03-12 21:50:00,FL3695,20.32,General,Medium,Departure,T1,12,83.79,14.79,20,9,Loader,92.49,70.51,28,65.91,1,Storm,729.48,983.98,22.98,0,48.5,87.55,Adaptive,Low Efficiency
4499,2024-01-24 04:02:00,FL4253,35.05,Express,Critical,Departure,T2,14,33.79,66.08,26,3,Loader,95.69,90.95,88,56.66,0,Storm,2908.76,881.67,71.77,1,43.42,85.77,Adaptive,Moderate Efficiency
4500,2024-10-09 23:15:00,FL6722,53.2,Express,Medium,Departure,T3,47,77.77,83.07,31,5,Loader,44.04,74.19,36,87.07,1,Storm,3471.45,1082.0,102.14,0,74.05,96.14,Baseline,Low Efficiency
4501,2024-12-22 17:47:00,FL7866,73.92,General,High,Arrival,T3,18,111.28,69.94,25,5,Forklift,42.84,96.84,24,28.98,1,Clear,3539.48,601.22,55.1,0,22.93,32.02,Optimized,Low Efficiency
4502,2024-07-05 08:51:00,FL8890,64.08,General,Low,Arrival,T2,44,160.62,31.53,33,8,Loader,53.29,99.61,33,70.79,0,Rain,4650.97,1235.02,34.82,0,79.44,113.45,Adaptive,Low Efficiency
4503,2024-02-05 17:50:00,FL8790,38.14,General,Low,Departure,T2,42,65.27,12.21,5,10,Conveyor,95.8,65.62,94,10.84,0,Clear,2352.27,409.69,43.51,0,55.9,134.66,Optimized,Low Efficiency
4504,2024-09-23 18:30:00,FL9773,5.74,Hazardous,High,Departure,T2,12,119.75,49.47,34,10,Loader,86.14,33.6,37,50.63,1,Fog,4078.02,1100.08,73.05,0,126.18,88.4,Optimized,Low Efficiency
4505,2024-06-09 17:24:00,FL3632,62.07,Perishable,Medium,Arrival,T2,40,46.34,79.48,28,4,Crane,80.59,31.98,13,42.01,0,Rain,4037.15,639.58,94.43,1,107.29,113.16,Optimized,Moderate Efficiency
4506,2024-02-21 14:36:00,FL8156,37.85,Perishable,Critical,Departure,T4,27,76.63,119.05,17,1,Loader,86.58,89.9,16,75.44,1,Rain,1709.88,1072.81,85.88,1,45.93,83.12,Adaptive,Low Efficiency
4507,2024-01-10 12:41:00,FL6811,89.48,Perishable,Medium,Departure,T3,6,171.56,32.2,34,11,Loader,51.97,64.99,43,63.14,0,Storm,1707.33,145.39,113.64,0,76.99,88.67,Adaptive,Low Efficiency
4508,2024-05-31 23:57:00,FL7375,7.75,Hazardous,Critical,Arrival,T2,24,139.62,110.55,30,5,Conveyor,55.4,55.68,73,17.49,0,Storm,4742.8,646.41,107.23,0,110.36,90.79,Adaptive,Low Efficiency
4509,2024-12-23 19:56:00,FL1162,72.26,Perishable,Medium,Arrival,T2,33,107.33,12.85,38,1,Forklift,59.06,49.91,50,88.55,0,Storm,1959.81,1448.37,21.54,0,34.23,45.79,Adaptive,Low Efficiency
4510,2024-02-28 05:20:00,FL4253,113.27,Hazardous,Critical,Departure,T4,45,60.27,112.06,24,3,Forklift,76.3,49.73,13,74.08,0,Clear,2364.81,902.01,87.41,1,145.66,117.14,Adaptive,Low Efficiency
4511,2024-12-06 19:55:00,FL2274,25.06,Perishable,Critical,Departure,T3,16,80.75,100.72,10,6,Loader,76.49,35.1,71,31.92,0,Fog,3217.78,799.04,53.3,1,22.84,68.36,Adaptive,Low Efficiency
4512,2024-02-14 04:48:00,FL3369,59.24,General,Medium,Departure,T1,12,45.07,7.41,47,1,Conveyor,52.52,51.21,35,74.34,1,Storm,1924.57,446.42,46.98,0,143.46,18.39,Adaptive,Low Efficiency
4513,2024-09-19 19:38:00,FL6304,15.51,Express,Critical,Departure,T3,31,76.55,39.29,13,10,Loader,66.2,75.14,90,86.12,0,Clear,3478.1,788.09,62.35,0,12.34,77.86,Adaptive,Low Efficiency
4514,2024-10-29 21:18:00,FL6185,76.95,Express,High,Arrival,T1,37,44.1,10.86,41,14,Forklift,81.4,56.96,73,80.13,0,Fog,1802.49,1252.77,94.29,1,77.68,27.4,Baseline,Moderate Efficiency
4515,2024-09-25 17:56:00,FL1232,68.31,Hazardous,Low,Departure,T4,13,147.25,119.48,41,14,Forklift,58.58,96.35,35,50.06,0,Clear,2872.98,573.81,55.85,1,50.34,121.89,Optimized,Low Efficiency
4516,2024-02-12 10:52:00,FL3465,51.85,Perishable,High,Departure,T2,8,32.92,54.2,20,13,Crane,44.53,76.77,24,51.94,0,Rain,3018.14,890.84,100.32,0,145.47,34.01,Optimized,Low Efficiency
4517,2024-07-12 13:27:00,FL8514,64.96,Express,Low,Arrival,T4,38,50.3,81.15,8,3,Crane,51.84,90.48,97,9.59,0,Rain,4102.54,1042.98,61.91,0,129.77,136.42,Baseline,Low Efficiency
4518,2024-01-30 14:27:00,FL3416,108.11,General,High,Arrival,T3,3,130.59,31.93,36,7,Conveyor,49.88,37.99,85,14.82,1,Fog,4370.32,661.22,16.64,0,136.36,134.36,Adaptive,Low Efficiency
4519,2024-02-21 06:07:00,FL9182,27.57,General,Low,Arrival,T2,20,164.4,112.38,24,2,Conveyor,77.92,61.54,53,88.43,0,Storm,3567.18,496.25,79.34,0,78.84,134.37,Adaptive,Low Efficiency
4520,2024-08-09 07:07:00,FL6184,7.59,General,Low,Arrival,T3,4,174.33,36.53,33,6,Forklift,44.11,32.9,86,69.28,0,Fog,1715.05,317.8,95.89,1,24.81,54.37,Baseline,Low Efficiency
4521,2024-02-26 18:01:00,FL2861,104.09,Hazardous,Medium,Arrival,T1,44,153.76,34.92,35,7,Forklift,93.08,92.65,39,2.3,0,Clear,2587.36,241.67,44.76,0,44.6,54.37,Optimized,Low Efficiency
4522,2024-06-06 05:07:00,FL7658,71.37,Hazardous,Medium,Arrival,T3,45,53.84,41.18,49,12,Forklift,45.06,40.28,19,49.28,0,Rain,3032.82,437.54,34.44,1,84.33,60.71,Baseline,Low Efficiency
4523,2024-03-11 17:16:00,FL5305,107.43,Perishable,Critical,Arrival,T4,2,65.71,58.19,21,12,Loader,75.87,86.38,44,31.08,0,Storm,1840.22,127.36,80.42,0,64.46,133.31,Adaptive,Low Efficiency
4524,2024-03-14 17:02:00,FL9531,73.65,General,Critical,Departure,T4,36,159.32,7.13,45,2,Crane,95.77,94.67,46,28.04,0,Clear,4730.0,1164.23,48.79,1,55.87,63.4,Optimized,Low Efficiency
4525,2024-06-17 05:19:00,FL1060,98.17,Perishable,Medium,Departure,T4,23,162.29,73.75,29,11,Crane,43.75,60.93,45,50.09,0,Clear,988.81,256.48,109.64,0,52.39,89.25,Baseline,Low Efficiency
4526,2024-10-07 14:08:00,FL8381,54.41,Perishable,Low,Arrival,T2,45,122.5,8.64,49,11,Forklift,62.99,57.26,32,28.81,1,Rain,4250.54,1358.57,94.35,0,42.78,145.96,Optimized,Low Efficiency
4527,2024-05-17 23:03:00,FL3059,91.23,General,High,Departure,T3,19,70.18,67.01,20,5,Forklift,59.68,72.01,5,22.64,1,Storm,2418.87,814.99,60.73,0,85.31,107.75,Adaptive,Low Efficiency
4528,2024-05-20 15:00:00,FL8361,110.0,Perishable,Medium,Departure,T2,40,55.85,57.66,24,10,Crane,60.65,81.82,76,84.4,1,Fog,4754.79,739.74,117.31,0,106.35,121.52,Adaptive,Moderate Efficiency
4529,2024-06-30 03:26:00,FL2596,70.79,Express,Medium,Arrival,T3,8,156.37,32.89,46,12,Conveyor,76.02,75.19,6,3.59,1,Rain,2896.44,190.69,47.9,0,106.75,74.27,Adaptive,Low Efficiency
4530,2024-05-10 06:28:00,FL1597,25.79,Hazardous,Medium,Arrival,T1,16,52.84,42.92,14,10,Forklift,55.73,30.08,82,39.26,1,Rain,3783.69,286.66,58.91,0,16.25,116.04,Baseline,Low Efficiency
4531,2024-10-29 07:52:00,FL4581,35.91,Perishable,Medium,Arrival,T3,43,125.89,86.15,27,1,Forklift,41.64,85.02,7,46.01,0,Storm,3805.17,1299.46,81.38,1,13.77,121.81,Adaptive,Low Efficiency
4532,2024-03-17 19:59:00,FL4074,27.84,General,Medium,Arrival,T3,18,174.87,6.1,37,3,Conveyor,97.74,40.32,83,39.6,1,Fog,3641.02,1041.88,66.32,0,22.21,105.64,Optimized,Low Efficiency
4533,2024-09-17 15:51:00,FL7884,33.39,Hazardous,High,Arrival,T3,36,132.85,41.41,47,14,Forklift,84.93,61.48,15,59.15,1,Rain,722.2,232.35,47.88,0,12.48,149.9,Optimized,Low Efficiency
4534,2024-11-30 00:43:00,FL9947,40.24,Hazardous,Medium,Departure,T3,24,61.23,83.23,17,1,Crane,48.11,49.76,73,2.31,0,Fog,3299.78,1053.64,55.96,0,71.66,21.04,Baseline,Low Efficiency
4535,2024-11-06 23:40:00,FL3721,68.84,Perishable,Critical,Departure,T1,1,65.2,22.51,29,12,Crane,67.31,94.95,20,79.65,1,Rain,4526.64,283.34,105.0,1,17.51,126.51,Baseline,Moderate Efficiency
4536,2024-03-16 19:19:00,FL7185,72.62,Express,Medium,Arrival,T2,1,34.86,69.44,41,3,Conveyor,43.76,65.15,59,45.02,1,Fog,4295.79,1125.66,31.8,0,70.99,40.37,Baseline,Low Efficiency
4537,2024-05-01 11:12:00,FL4541,54.05,Perishable,Low,Arrival,T4,46,129.8,24.43,40,4,Crane,41.67,66.55,84,49.83,0,Fog,4617.26,1422.39,44.94,1,57.17,97.81,Optimized,Low Efficiency
4538,2024-05-11 08:39:00,FL6703,75.77,Express,Critical,Departure,T3,36,102.95,22.8,28,12,Conveyor,42.85,35.33,4,41.65,1,Clear,2499.74,1161.69,31.84,1,18.21,124.4,Baseline,Low Efficiency
4539,2024-10-19 09:43:00,FL4436,14.38,Hazardous,Medium,Departure,T4,11,53.04,93.81,10,12,Conveyor,85.35,92.82,74,40.01,0,Rain,2545.7,1253.34,66.34,0,21.86,100.94,Baseline,Low Efficiency
4540,2024-09-02 18:27:00,FL4131,15.1,Perishable,Low,Departure,T4,18,56.43,35.65,19,5,Crane,66.7,46.73,40,16.8,1,Clear,4136.84,968.86,27.7,1,118.09,48.31,Optimized,Low Efficiency
4541,2024-04-25 04:20:00,FL1235,24.76,General,High,Arrival,T4,16,21.44,48.21,38,4,Conveyor,90.66,58.98,65,45.4,0,Rain,1865.61,105.2,28.83,0,111.42,52.95,Baseline,Low Efficiency
4542,2024-11-18 14:11:00,FL7066,64.58,Perishable,Medium,Arrival,T4,17,176.55,88.95,8,4,Crane,58.31,98.97,35,37.92,0,Clear,3942.83,1199.28,101.77,1,50.06,94.02,Adaptive,Low Efficiency
4543,2024-09-13 13:18:00,FL6960,29.61,Express,High,Departure,T3,24,152.48,25.64,18,9,Conveyor,86.52,37.97,88,42.13,1,Clear,2769.8,665.74,87.33,1,28.18,136.76,Optimized,Low Efficiency
4544,2024-08-17 11:43:00,FL1265,37.58,Express,Medium,Arrival,T4,34,83.07,66.15,8,9,Conveyor,44.68,80.3,44,1.24,0,Clear,1689.48,1322.26,30.74,1,59.89,101.98,Baseline,Low Efficiency
4545,2024-08-24 09:44:00,FL5947,51.04,Perishable,High,Departure,T3,4,171.37,110.55,32,9,Conveyor,78.11,48.21,7,11.78,1,Clear,3396.57,901.92,52.53,1,77.76,69.41,Optimized,Low Efficiency
4546,2024-09-27 16:16:00,FL6029,98.36,Express,Low,Arrival,T1,35,128.34,68.69,33,11,Crane,61.64,59.39,22,68.69,1,Clear,1831.08,368.19,110.86,0,82.44,131.08,Adaptive,Low Efficiency
